DRE,Ano,MÊS,FORNECEDOR,PC,CATEGORIA,QUANTIA,DESCRIÇÃO,Data,TIPO LANÇAMENTO
RECEITA,2023,JANEIRO,,RECEITA,CRED. TELEFONE,66.58,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,CRED. TELEFONE,70.83,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,120,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,150,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,250,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,300,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,310,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,350,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,360,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,400,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,430,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,450,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,500,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,550,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,600,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,650,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,700,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,750,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,750,16/01/2021,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,800,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,850,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,900,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,950,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1000,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1050,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1100,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1150,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1200,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1250,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1300,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1350,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1450,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1500,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1550,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1600,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1650,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1700,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1750,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1850,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1900,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,1950,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2000,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2050,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2150,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2200,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2350,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2500,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2550,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2600,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,2950,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,3400,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,DI,3450,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,TROCO,110,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,,RECEITA,TROCO,140,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,JF DISTRIBUIDORA,RECEITA,BONIFICAÇÃO,43,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,JF DISTRIBUIDORA,RECEITA,BONIFICAÇÃO,43.06,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JANEIRO,PHILIP MORRIS,RECEITA,BONIFICAÇÃO,66.62,,2023-01-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,BONIFICAÇÃO,11.45,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,BONIFICAÇÃO,24.47,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,BONIFICAÇÃO,29.5,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,BONIFICAÇÃO,48,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,BONIFICAÇÃO,49,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CARTAO CREDITO,2396.4,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CARTAO CREDITO,10170.78,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CARTAO DÉBITO,21022.45,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CHEQUE,293,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CHEQUE,316,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CHEQUE,2400,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,CRED. TELEFONE,221.62,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,272.2,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,277.3,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,300,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,330,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,356,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,400,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,416.9,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,450,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,485,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,504.25,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,600,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,640,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,672,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,705,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,730,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,730.75,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,742.8,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,746.6,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,758.7,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,784,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,924.8,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,950,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,970,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,981.7,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,998.95,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1000,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1034.67,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1086,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1100,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1104,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1186,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1200,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1300,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1500,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1700,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1780,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1790,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1800,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,1892.5,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2100,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2200,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2250,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2300,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2500,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2520,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2700,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2750,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2900,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,2920,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,3000,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,3100,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,3150,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,3660,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,3950,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,4010,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,DI,4600,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JULHO,,RECEITA,TROCO,200,,2023-07-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,BONIFICAÇÃO,13.28,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,BONIFICAÇÃO,44.89,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,BONIFICAÇÃO,211.72,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CARTAO CREDITO,1468.5,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CARTAO CREDITO,8459.5,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CARTAO DÉBITO,856.7,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CARTAO DÉBITO,21120.6,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CHEQUE,269,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CHEQUE,2400,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CRED. TELEFONE,20.23,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CRED. TELEFONE,31.14,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,CRED. TELEFONE,66.24,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,30,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,58,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,116.6,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,186,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,200,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,263.5,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,400,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,464.85,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,466,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,484,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,499.2,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,500,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,513.46,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,522,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,550,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,560,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,594.2,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,595.3,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,600,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,603.1,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,650,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,700,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,800,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,848.55,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,856,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,860.8,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,900,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,905.6,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1000,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1000,05/06/2021,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1004.95,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1050,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1094,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1099.95,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1100,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1200,11/06/2021,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1210.3,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1220,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1300,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1400,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1484.75,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1500,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1580,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1600,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1800,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1900,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,1930.45,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2157,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2250,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2317,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2347.85,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2350,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2400,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2434,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2590,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2600,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,2900,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,3264,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,3800,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,4200,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,4400,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,DI,4560,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,JUNHO,,RECEITA,TROCO,260,,2023-06-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,BONIFICAÇÃO,43.06,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CARTAO CREDITO,1454.6,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CARTAO CREDITO,9173.9,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CARTAO DÉBITO,166.9,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CARTAO DÉBITO,21796.6,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CRED. TELEFONE,20.05,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CRED. TELEFONE,22.32,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CRED. TELEFONE,44.64,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CRED. TELEFONE,66.63,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CRED. TELEFONE,99,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,CRED. TELEFONE,132.04,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,27,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,60.2,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,72,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,100,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,120,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,123,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,160,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,170.75,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,200,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,266,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,267,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,277,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,300,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,339,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,340,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,368,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,400,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,450,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,478,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,500,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,518,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,550,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,569,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,600,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,611.2,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,614.2,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,620,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,666,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,675.4,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,691,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,700,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,790,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,800,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,822.55,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,850,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,900,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,905.3,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,960,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,964.1,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,987.8,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1000,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1027.2,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1100,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1176,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1200,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1250,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1300,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1346.5,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1400,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1450,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1500,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1600,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1650,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1750,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1800,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1900,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,1950,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2200,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2400,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2500,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2700,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2800,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2900,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,2950,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,3150,,2023-05-01 00:00:00,ENTRADA
RECEITA,2023,MAIO,,RECEITA,DI,3750,,2023-05-01 00:00:00,ENTRADA
